,feature_t-19,feature_t-18,feature_t-17,feature_t-16,feature_t-15,feature_t-14,feature_t-13,feature_t-12,feature_t-11,feature_t-10,feature_t-9,feature_t-8,feature_t-7,feature_t-6,feature_t-5,feature_t-4,feature_t-3,feature_t-2,feature_t-1,feature_t-0,target,normalizeValue
181,1.0,0.9998132100263046,0.9993822822799718,0.9984826698513574,0.9988610228453684,0.9992149406902652,0.9991129257237007,0.9987744668506926,0.9990895591671133,1.0005485441637894,1.0029879984236123,1.0023810378683546,1.0017974438696842,1.0019842338433798,1.0007236508591912,0.9985697245225458,0.9988794738763322,0.9993463775710693,0.9983426129908366,0.9985732152581335,0.9998522492732859,428.3800048828125
182,1.0,0.9995689917456467,0.9986692112470565,0.9990476349268168,0.9994016188923692,0.9992995848668719,0.9989610627613285,0.9992762139448306,1.0007354715161898,1.0031753815267395,1.0025683075761544,1.0019846045476108,1.002171429418319,1.0009106109258776,0.9987562821822227,0.9990660894048922,0.9995330803288516,0.9985291282204309,0.9987597735699666,1.0000390465404836,1.000957281517149,428.2999877929688
183,1.0,0.9990998315213653,0.9994784183751845,0.9998325549765352,0.9997304769545678,0.9993918088802889,0.9997070959551227,1.001166982749741,1.003607944835098,1.0030006091178056,1.0024166543999584,1.002603559828449,1.0013421976785093,0.999186940001005,0.9994968808107219,0.9999640730984137,0.9989596880917647,0.9991904328942148,1.0004702574796922,1.0013888883938644,1.0014823411081097,428.1153869628906
184,1.0,1.000378927952818,1.0007333836239911,1.0006312136318172,1.000292240424542,1.0006078115665706,1.0020690136892807,1.004512175031466,1.0039042921171357,1.0033198112680517,1.0035068850945041,1.0022443864831099,1.0000871869625954,1.0003974070226316,1.0008650202410028,0.9998597303040406,1.0000906830028302,1.0013716606840382,1.002291119265843,1.0023846561790692,1.0013599596514149,427.7300109863281
185,1.0,1.0003543214088868,1.0002521901171144,0.9999133453076092,1.0002287969162056,1.0016894455583158,1.0041316814690473,1.0035240288112945,1.0029397693544504,1.0031267723202517,1.001864751923663,0.9997083695167193,1.0000184720702299,1.000485908163999,0.9994809990152033,0.9997118642327087,1.0009923566995274,1.001911467004746,1.0020049684876466,1.0009806600990732,0.999340711130485,427.89208984375
186,1.0,0.9998979048827132,0.9995591800906536,0.9998745199675805,1.0013346512539163,1.0037760221346776,1.0031685847050107,1.0025845321904765,1.0027714689205922,1.0015098955264659,0.9993542769013505,0.999664269617805,1.0001315401476216,0.9991269869335361,0.9993577703795258,1.0006378093011503,1.0015565940612583,1.001650062426316,1.0006261168435842,0.9989867487382127,0.9984494660539439,428.043701171875
187,1.0,0.999661240622262,0.9999766126971379,1.0014368930709696,1.0038785132292276,1.0032710137768326,1.0026869016273,1.0028738574446918,1.0016121552369306,0.9994563165112077,0.9997663408796363,1.0002336591203635,0.999229003335828,0.9994598103460864,1.0007399799667787,1.0016588585399022,1.001752336448598,1.0007282863153477,0.9990887508214077,0.9985514132775993,0.9983878447630695,428.0
188,1.0,1.0003154789463273,1.0017762541714654,1.004218701731739,1.0036109964134687,1.0030266863234134,1.0032137054953036,1.0019515757292483,0.9997950064454567,1.0001051358731374,1.0005726124759478,0.9995676162395124,0.9997985014643059,1.0010791049014216,1.0019982948587631,1.0020918044447082,1.0010674072873142,0.999427316197137,0.9988897965635121,0.9987261726198369,0.9987523495977483,427.8550109863281
189,1.0,1.0014603145266499,1.0039019917891534,1.0032944781286526,1.0027103523179925,1.002897312507879,1.0016355807916162,0.9994796916454607,0.9997897232646928,1.000257052434989,0.9992523731537146,0.9994831855620528,1.0007633851231599,1.0016822851868774,1.0017757652818207,1.0007516911982395,0.9991121173590897,0.9985747672481115,0.9984111949080657,0.9984373636302962,0.9995327421341241,427.989990234375
190,1.0,1.002438116845057,1.0018314890519346,1.0012482150048387,1.0014349025721587,1.000175010694307,0.99802226523362,0.998331844769359,0.9987984924872139,0.9977952782143156,0.9980257540554349,0.9993040868485943,1.0002216469859142,1.0003149907695743,0.9992924099755812,0.997655226938603,0.9971186603835597,0.9969553265622659,0.9969814571256551,0.9980752383648505,0.9972157065903702,428.614990234375
191,1.0,0.9993948476390428,0.998812992223437,0.9989992257317034,0.9977423981463588,0.9955948885649571,0.9959037151454081,0.9963692278888017,0.9953684536205051,0.9955983689013054,0.9968735925502051,0.997788921009789,0.9978820377639223,0.9968619440775295,0.9952287429756691,0.9946934814507661,0.9945305448878511,0.9945566118968266,0.9956477328556324,0.9947902916230648,0.9947633012595479,429.6600036621094
192,1.0,0.9994177922600058,0.9996041385361611,0.9983465499180952,0.9961977399792858,0.9965067535600347,0.9969725481801424,0.9959711679242198,0.9962012224230431,0.9974772182438264,0.9983931009519935,0.9984862740900712,0.9974655627177816,0.9958313726819629,0.9952957870461479,0.995132751822082,0.9951588346151213,0.996250616268172,0.9953926558388251,0.9953656491321359,0.995132751822082,429.3999938964844
193,1.0,1.0001864548316015,0.9989281336091804,0.9967780718877954,0.9970872654834488,0.9975533314507701,0.9965513678438803,0.9967815563602396,0.9980582955084368,0.9989747117612394,0.9990679391770402,0.9980466331925015,0.9964114911643379,0.9958755935247693,0.9957124633250386,0.9957385613125282,0.9968309789795999,0.9959725187480618,0.9959454963086992,0.9957124633250386,0.9964814650599504,429.1499938964844
194,1.0,0.9987419133539127,0.9965922524471901,0.996901388402951,0.9973673674862206,0.9963655906654593,0.9965957362700586,0.997872237408451,0.9987884828228691,0.9988816928592082,0.9978605772666055,0.9962257400617376,0.9956899423242459,0.9955268425352589,0.9955529356575599,0.9966451496760507,0.9957868494787312,0.9957598320768938,0.9955268425352589,0.9962957009128114,0.9947112013934722,429.2300109863281
195,1.0,0.9978476312268665,0.9981571565923563,0.9986237226561603,0.9976206839257667,0.997851119438207,0.9991292285486035,1.0000466281311857,1.0001399555815438,0.9991175537188106,0.9974806571562362,0.9969441844896468,0.9967808792485167,0.9968070052395781,0.9979005950888545,0.9970412137153052,0.9970141622804187,0.9967808792485167,0.9975507061349947,0.9959642106668932,0.9959490476257595,428.6900024414063
196,1.0,1.0003101930152494,1.0007777654673988,0.9997725631709716,1.0000034957354524,1.0012843617418437,1.0022037401658364,1.0022972689245742,1.001272661729309,0.999632234362095,0.9990946045178172,0.998930947025411,0.9989571293705344,1.0000530781056454,0.999191843036627,0.9991647332514856,0.998930947025411,0.9997024344373032,0.9981125168803001,0.998097321132313,0.9987555895204699,427.7673034667969
197,1.0,1.0004674274594163,0.9994625368730301,0.9996933978260558,1.0009738666399646,1.0018929599676267,1.0019864597233934,1.0009621702555669,0.9993222515796716,0.9987847884527017,0.9986211817099643,0.9986473559360256,0.9997429648209131,0.9988819968181555,0.9988548954396724,0.9986211817099643,0.9993924298860594,0.9978030053574433,0.9977878143216093,0.998445878582829,0.9984440242779854,427.8999938964844
198,1.0,0.9989955789076133,0.9992263320003071,1.0005062025675684,1.0014248664864887,1.001518322558321,1.0004945116478274,0.9988553591568167,0.9983181471374961,0.9981546168333134,0.9981807788305388,0.9992758758370146,0.9984153100863197,0.9983882213698465,0.9981546168333134,0.998925504675263,0.9973368227402076,0.9973216388017634,0.9979793956093895,0.997977542170894,0.9984349137627146,428.1000061035156
199,1.0,1.0002309850989992,1.0015121424877644,1.0024317300598384,1.0025252800952997,1.0015004398136107,0.9998596392679235,0.9993218871190022,0.9991581923963873,0.9991843806976949,1.0002805787486144,0.9994191477584634,0.9993920318061558,0.9991581923963873,0.9999298553128464,0.9983395760677745,0.9983243768629284,0.9989827949996186,0.9989809396976186,0.9994387711450018,0.999869700713385,427.6700134277344
200,1.0,1.0012808615288382,1.0022002367389382,1.0022937651707253,1.0012691615572036,0.9996287399244695,0.9990911119595969,0.9989274550392919,0.9989536372928891,1.0000495821968667,0.9991883501384877,0.9991612404481146,0.9989274550392919,0.9996989397542778,0.9981090277551864,0.9980938320603193,0.9987520981473523,0.9987502432738005,0.999207968993363,0.9996387990464237,1.0007508670820442,427.768798828125
201,1.0,1.0009181991241662,1.0010116079122302,0.9999883149952385,0.9983499918276216,0.9978130516088185,0.9976496040422137,0.9976757528028692,0.9987702957488955,0.9979101653983924,0.9978830903873593,0.9976496040422137,0.9984201018561915,0.9968322237091312,0.9968170474529469,0.9974744714708471,0.9974726189700922,0.9979297591563768,0.9983600380817155,0.9994706835343036,0.9998909162055484,428.31671142578125
202,1.0,1.0000933230988764,0.9990709689066086,0.9974341486659032,0.9968977010128652,0.9967344033859984,0.9967605281589104,0.9978540670185135,0.9969947257144431,0.9969676755408557,0.9967344033859984,0.9975041943785611,0.9959177728823291,0.9959026105481867,0.9965594314736885,0.9965575806723378,0.9970143014979603,0.9974441857039975,0.9985538122984183,0.9989736594663613,0.9983441022684489,428.7099914550781
203,1.0,0.9989777412080905,0.9973410737062682,0.996804676111516,0.9966413937226677,0.9966675160577624,0.9977609528744533,0.996901691759293,0.9968746441098761,0.9966413937226677,0.997411112882653,0.9958248394223761,0.9958096785030977,0.9964664381377552,0.9964645875091108,0.9969212657161078,0.9973511098077624,0.998460632858054,0.9988804408482143,0.9982509423970481,0.9979475104774053,428.75
204,1.0,0.9983616576883455,0.99782471119532,0.9976612617188072,0.9976874107850148,0.99878196652093,0.9979218261196822,0.9978947507922739,0.9976612617188072,0.9984317685361609,0.9968438718345201,0.996828695400999,0.9974861271009918,0.9974842745785902,0.9979414201066225,0.9983717040598312,0.9994823624904683,0.9999026000721912,0.9992724574521916,0.9989687150291864,0.9987119269239761,428.3117065429688
205,1.0,0.9994621723611975,0.9992984546590461,0.9993246466366789,1.0004209985723589,0.9995594466541498,0.9995323268952929,0.9992984546590461,1.0000702259018819,0.9984797234127162,0.9984645220741991,0.9991230326399144,0.9991211770774663,0.9995790727954277,1.0000100628578916,1.0011225439133127,1.001543471117885,1.000912294414386,1.0006080535406843,1.0003508440382634,1.0003274354043028,427.6099853515625
206,1.0,0.9998361941985612,0.9998624002705437,1.0009593421718963,1.000097326637908,1.0000701922854465,0.9998361941985612,1.0006083807446637,0.9990170223789858,0.9990018128603692,0.9996606777818495,0.9996588212208917,1.0001169633403473,1.0005481853259135,1.0016612650263617,1.002082418739041,1.0014509023885942,1.0011464977976903,1.0008891498864498,1.0008657286559042,1.0015534416784224,427.3800048828125
207,1.0,1.0000262103653925,1.0011233319816308,1.0002611752213633,1.0002340364234092,1.0,1.0007723130554615,0.9991806939733443,0.9991654819629121,0.9998244548279708,0.9998225979628476,1.0002808151409353,1.0007121077747372,1.0018253698339692,1.002246592545372,1.0016149727319357,1.0013105182696245,1.0010531281963968,1.0010297031286892,1.0017175288210463,1.0032526563526856,427.30999755859375
208,1.0,1.0010970928610334,1.0002349586976176,1.0002078206109626,0.9999737903215727,1.0007460831349575,0.9991545057686645,0.9991392941569343,0.999798249750526,0.9997963929340706,1.0002545981024336,1.000685879432194,1.0017991123131855,1.0022203239844767,1.0015887207255925,1.0012842742429349,1.0010268909158182,1.0010034664620742,1.001691274126741,1.0032263614231813,1.002793723189088,427.3211975097656
209,1.0,0.9991388106412814,0.9991117022949997,0.9988779284771965,0.9996493749421719,0.9980595417705017,0.9980443468290333,0.9987025802794057,0.9987007254978181,0.999158428523459,0.9995892372160784,1.0007012501156562,1.00112200018505,1.0004910890942196,1.0001869762515905,0.9999298749884343,0.999906476205328,1.000593530108063,1.0021269351168154,1.0016947710068818,1.0021741607095482,427.7900085449219
210,1.0,0.9999728682881768,0.9997388929733222,1.0005110043724181,0.998919800873227,0.9989045928347576,0.9995633936373708,0.9995615372570882,1.000019634791451,1.0004508148117155,1.0015637861904014,1.0019848989175946,1.0013534440245297,1.0010490690574179,1.0007917461905471,1.000768327239289,1.0014559733355248,1.0029907000345788,1.002558163428723,1.0030379663325444,1.0038334252836567,427.4216003417969
211,1.0,0.9997660183368223,1.0005381506851907,0.9989469040127534,0.9989316955616527,0.9995905142391444,0.9995886578084936,1.000046767772164,1.000477959491398,1.0015909610677218,1.0020120852207341,1.0013806131947522,1.0010762299692024,1.0008189001205323,1.0007954805338608,1.0014831452876185,1.003017913627565,1.002585365285932,1.003065181207981,1.0038606617418417,1.0038136797661412,427.4100036621094
212,1.0,1.0007723130554615,0.9991806939733443,0.9991654819629121,0.9998244548279708,0.9998225979628476,1.0002808151409353,1.0007121077747372,1.0018253698339692,1.002246592545372,1.0016149727319357,1.0013105182696245,1.0010531281963968,1.0010297031286892,1.0017175288210463,1.0032526563526856,1.002820006778986,1.003299934995437,1.004095601700717,1.0040486087295228,1.0039079154874977,427.30999755859375
213,1.0,0.9984096091974628,0.9983944089263984,0.9990528732508627,0.999051017818714,0.9995088813827936,0.9999398411807171,1.0010522441166387,1.0014731417632943,1.000842009381636,1.0005377898720238,1.0002805984311036,1.00025719144092,1.000944486326464,1.002478429174016,1.0020461134833683,1.0025256713310329,1.0033207240067514,1.0032737673008343,1.0031331826341827,1.0024787146251157,427.6400146484375
214,1.0,0.9999847755160564,1.0006442887242613,1.0006424303365498,1.0011010232425692,1.001532669526773,1.002646844436223,1.0030684125409148,1.0024362748132285,1.0021315707050051,1.0018739695776213,1.0018505253018772,1.0025389149960595,1.0040753012982555,1.003642296961493,1.0041226187084462,1.004918937842792,1.004871906338403,1.0047310977310373,1.0040755872040572,1.00531220127311,426.95989990234375
215,1.0,1.0006595232491058,1.000657664833101,1.0011162647210672,1.0015479175769628,1.0026621094494093,1.0030836839723556,1.002451536620552,1.0021468278732952,1.0018892228240075,1.001865778191331,1.0025541783660505,1.0040905880592914,1.003657577130161,1.0041379061898763,1.0049342374479546,1.0048872052275242,1.0047463944763873,1.0040908739694459,1.0053275068655962,1.0050277300685062,426.9533996582031
216,1.0,0.9999981428088559,1.00045644043888,1.0008878087973145,1.0020012663186386,1.0024225629866377,1.0017908322759248,1.001486324358719,1.0012288890939736,1.0012054599133864,1.0018934063714229,1.0034288034346037,1.0029960778980254,1.0034760903783497,1.0042718967836022,1.0042248955615702,1.0040841776171894,1.003429089156318,1.0046649070018678,1.0043653277842366,1.0060271567060743,427.2349853515625
217,1.0,1.000458298481172,1.0008896676407415,1.0020031272299728,1.0024244246804017,1.0017926927964422,1.0014881843137058,1.0012307485708531,1.0012073193467532,1.0018952670824401,1.0034306669971522,1.0029979406569183,1.0034779540287193,1.004273761911939,1.0042267606026167,1.0040860423968954,1.0034309527193972,1.004666772860101,1.0043671930860931,1.0060290250942705,1.0060290250942705,427.23419189453125
218,1.0,1.000431171554301,1.001544121080455,1.00196522553935,1.0013337830445266,1.0010294140536367,1.0007720962391473,1.0007486777477066,1.0014363103424198,1.0029710069080267,1.0025384787947702,1.0030182722779466,1.003813715610695,1.003766735832134,1.00362608208781,1.0029712924993857,1.0042065465250458,1.003907103985099,1.0055681747270782,1.0055681747270782,1.005694977290489,427.42999267578125
219,1.0,1.001112469860795,1.0015333928296792,1.0009022224775577,1.000597984665358,1.0003407777511737,1.0003173693527685,1.001004705587649,1.0025387407209432,1.0021063990211292,1.0025859857201633,1.0033810862281898,1.0033341266972426,1.0031935335726747,1.0025390261892162,1.003773747838024,1.0034744343535376,1.0051347891977378,1.0051347891977378,1.005261537111054,1.0047091560023451,427.6142883300781
220,1.0,1.0004204552251186,0.9997899862507292,0.999486086517823,0.999229165420616,0.9992057830344107,0.9998923554781403,1.001424685939979,1.0009928246728088,1.0014718784389662,1.0022660954045555,1.0022191880566194,1.0020787511638618,1.00142497109103,1.002658320675597,1.0023593397983255,1.0040178496003573,1.0040178496003573,1.0041444566671274,1.0035926893828926,1.0037609285031501,428.0899963378906
221,1.0,0.9993697959981761,0.999066023987799,0.9988092108690095,0.9987858383099188,0.9994721222020001,1.0010038086582649,1.0005721288931078,1.0010509813232589,1.0018448644965199,1.001797976862734,1.0016575989925858,1.001004093689473,1.002236924923706,1.0019380697016742,1.0035958824676663,1.0035958824676663,1.003722436324206,1.003170900935907,1.0033390693488768,1.0030590974444031,428.2699890136719
222,1.0,0.999696036430565,0.999439061365061,0.9994156740672016,1.0001023907308724,1.0016350430707752,1.0012030910877496,1.0016822454829182,1.0024766292800271,1.0024297120788335,1.0022892456862023,1.0016353282817245,1.0028689369410713,1.0025698932605152,1.0042287514455739,1.0042287514455739,1.004355385107154,1.003803501919862,1.0039717763800697,1.0036916279249184,1.003417326294232,428.0000915527344
223,1.0,0.9997429467996877,0.9997195523907803,1.000406477854767,1.0019395962067965,1.0015075128861826,1.0019868129711156,1.0027814383053775,1.002734506838728,1.0025939977364482,1.001939881504466,1.0031738652499165,1.0028747306433377,1.0045340932141664,1.0045340932141664,1.0046607653794701,1.0041087143887883,1.004277040013854,1.0039968063778864,1.0037224213441458,1.0029214481367352,427.8699951171875
224,1.0,0.9999765995759387,1.0006637016617155,1.0021972142080526,1.0017650197904806,1.002244443112713,1.0030392727604795,1.0029923292268443,1.0028517839969637,1.0021974995790777,1.0034318006055574,1.0031325890856997,1.0047923783106607,1.0047923783106607,1.0049190830458221,1.0043668901121794,1.004535259017011,1.0042549533275689,1.003980497744142,1.0031793185910662,1.0028636982372632,427.760009765625
225,1.0,1.0006871181646333,1.0022206665966542,1.0017884620653126,1.0022678966065166,1.0030627448540692,1.0030158002219096,1.002875251703134,1.002220951974357,1.00345528188468,1.0031560633629821,1.0048158914286236,1.0048158914286236,1.004942599128799,1.0043903932733051,1.0045587661181328,1.004278453869265,1.004003991863311,1.0032027939618644,1.0028871662222385,1.0030391298491381,427.75
226,1.0,1.001532495426576,1.0011005876669017,1.0015796930061243,1.002373995474023,1.002327083076224,1.002186631064577,1.0015327806083254,1.0027662629705116,1.0024672499061218,1.004125938256868,1.004125938256868,1.0042525589536624,1.0037007322683078,1.0038689895005348,1.0035888697270519,1.0033145961794343,1.0025139484176084,1.0021985374026203,1.0023503966842489,1.0027473696796048,428.0439147949219
227,1.0,0.9995687531241906,1.0000471253601493,1.0008402124257472,1.0007933718109763,1.0006531347120418,1.0000002847453784,1.0012318796939383,1.000933324164532,1.0025894744725055,1.0025894744725055,1.0027159014205804,1.0021649191130921,1.0023329188864347,1.002053227738357,1.0017793738705396,1.000979951220269,1.000665022831596,1.0008166497456725,1.0012130153126098,1.001119903573825,428.6998901367188
228,1.0,1.0004785786214943,1.0012720078509683,1.0012251470276137,1.001084849425777,1.0004317177981394,1.0016638440973167,1.0013651597612234,1.0030220245869768,1.0030220245869768,1.0031485060798002,1.0025972860604007,1.0027653583143776,1.0024855464983284,1.0022115744809346,1.0014118069334077,1.0010967426742574,1.0012484350051776,1.0016449715772728,1.0015518196670175,1.0012321262991772,428.5150146484375
229,1.0,1.0007930496928454,1.0007462112853514,1.0006059807948293,0.9999531615925058,1.0011846985044455,1.0008861570439127,1.0025422293088844,1.0025422293088844,1.0026686502993245,1.0021176939558523,1.0022856858125182,1.0020060078443656,1.001732166881402,1.0009327819024365,1.000617868354178,1.0007694881231182,1.0011658350120656,1.001072727660998,1.0007531872183824,1.0010730123929585,428.7200927734375
230,1.0,0.9999531987082559,0.9998130793393564,0.9991607774448501,1.000391338460754,1.0000930335708227,1.0017477935289176,1.0017477935289176,1.0018741143406769,1.0013235945867265,1.001491453323073,1.0012119969776891,1.0009383730121275,1.000139621482817,0.9998249574787504,0.9999764571009617,1.0003724899162065,1.0002794563453838,0.9999601691134092,1.0002797408517166,1.001491453323073,429.0600891113281
231,1.0,0.9998598740730261,0.9992075416485197,1.000438160258964,1.0001398414073253,1.0017946788139485,1.0017946788139485,1.0019210055379615,1.0013704600177697,1.0015383266104896,1.0012588571855758,1.0009852204134597,1.0001864314997964,0.9998717527683584,1.0000232594812795,1.0004193108322392,1.0003262729071214,1.0000069707313926,1.0003265574267701,1.0015383266104896,1.0019063527760546,429.0400085449219
232,1.0,0.9993475761539974,1.0005783672301822,1.0002800065704793,1.0019350758952261,1.0019350758952261,1.002061420323369,1.0015107976466644,1.0016786877651427,1.0013991791738284,1.0011255040527323,1.0003266031923452,1.0000118803600788,1.0001634083059938,1.0005595151617939,1.0004664641978236,1.0001471172733107,1.0004667487573464,1.0016786877651427,1.0020467655079426,1.0017486182678819,428.9798889160156
233,1.0,1.0012315945978691,1.000933039153475,1.0025891889898675,1.0025891889898675,1.0027156159019428,1.0021646337513441,1.0023326334768496,1.0020529424084128,1.0017790886185738,1.0009796661959351,1.0006647378969367,1.000816364767838,1.001212730221912,1.0011196185096403,1.000800063099558,1.0011199032549378,1.0023326334768496,1.0027009515191232,1.0024026096337022,1.0032908725891505,428.70001220703125
234,1.0,0.9997018118025789,1.0013559244427794,1.0013559244427794,1.0014821958396845,1.0009318914410104,1.0010996845134743,1.0008203374873257,1.0005468205594577,0.9997483814900636,0.9994338405779533,0.9995852809357281,0.9999811588287277,0.9998881616512773,0.9995689993197981,0.9998884460463153,1.0010996845134743,1.0014675494952237,1.0011695745940812,1.0020567449153543,1.0030566778692243,429.2279968261719
235,1.0,1.0016546060241884,1.0016546060241884,1.0017809150849646,1.0012304465430681,1.0013982896643698,1.0011188593153892,1.0008452608036742,1.0000465835781578,0.9997319488456838,0.9998834343746554,1.0002794303489808,1.0001864054325982,0.9998671479022917,1.0001866899124647,1.0013982896643698,1.001766264371834,1.00146820059159,1.0023556355354897,1.0033558667465012,1.0034656048550474,429.1000061035156
236,1.0,1.0,1.0001261004142712,0.9995765411764004,0.9997441070422112,0.9994651382766305,0.999191991714862,0.9983946338025509,0.9980805188066414,0.9982317541007841,0.9986270959401206,0.9985342246890695,0.9982154945316015,0.9985345086990115,0.9997441070422112,1.0001114739022554,0.9998139024854704,1.0006998714997017,1.0016984504559567,1.0018080072911033,1.0014308420880582,429.80999755859375
237,1.0,1.0001261004142712,0.9995765411764004,0.9997441070422112,0.9994651382766305,0.999191991714862,0.9983946338025509,0.9980805188066414,0.9982317541007841,0.9986270959401206,0.9985342246890695,0.9982154945316015,0.9985345086990115,0.9997441070422112,1.0001114739022554,0.9998139024854704,1.0006998714997017,1.0016984504559567,1.0018080072911033,1.0014308420880582,1.0019543434137455,429.80999755859375
238,1.0,0.9994505100530393,0.9996180547913891,0.9993391211994499,0.9990660090772332,0.9982687516994077,0.9979546763085351,0.9981058925342492,0.9985011845271016,0.9984083249856771,0.9980896350151465,0.9984086089598099,0.9996180547913891,0.999985375332161,0.9996878414345237,1.0005736987417817,1.0015721517926932,1.0016816948144194,1.001304577166066,1.0018280124863426,1.0027678248788319,429.86419677734375
239,1.0,1.0001676368531154,0.9998885499057043,0.9996152876286133,0.9988175919250181,0.9985033438579917,0.9986546432211849,0.9990501525424332,0.9989572419475709,0.9986383767638274,0.9989575260778304,1.0001676368531154,1.0005351593438012,1.0002374618643917,1.0011238062089565,1.00212280820142,1.0022324114490289,1.0018550864643898,1.0023788095652453,1.0033191386591183,1.0029840070180174,429.62799072265625
240,1.0,0.999720959830005,0.9994477433540643,0.9986501813512533,0.9983359859549544,0.9984872599590496,0.9988827029894728,0.9987898079672396,0.9984709962280928,0.9987900920498763,1.0,1.0003674608906985,1.0000698133079933,1.0009560090934853,1.0019548436444676,1.0020644285216127,1.0016871667799447,1.002210802100223,1.0031509735867066,1.002815898116603,1.0027693795848274,429.70001220703125
241,1.0,0.9997267072644079,0.9989289226476419,0.9986146395537351,0.998765955781136,0.9991615091868488,0.9990685882359377,0.9987496875106783,0.999068872397867,1.0002791180551447,1.0006466815108122,1.0003489508492924,1.0012353939880287,1.0022345073317684,1.0023441227960312,1.0019667557537997,1.00249053723015,1.0034309711354705,1.0030958021397536,1.0030492706238157,1.0028630024790997,429.5801086425781
242,1.0,0.9992019972948917,0.9988876282862185,0.99903898587855,0.9994346474156864,0.9993417010632125,0.9990227131608767,0.9993419853028225,1.0005525618018631,1.0009202257374135,1.0006224136860236,1.0015090991494555,1.0025084856182573,1.0026181310478197,1.0022406608457237,1.002764585506878,1.0037052764962124,1.0033700158762033,1.003323471640064,1.0031371525757011,1.003300163992043,429.46270751953125
243,1.0,0.9996853799236548,0.9998368583962172,1.0002328359244925,1.0001398153413414,0.9998205726825002,1.0001400998079566,1.001351643121839,1.001719600688523,1.0014215507925097,1.0023089443984399,1.003309129017273,1.0034188620140636,1.0030410903491573,1.0035654334375146,1.0045068757003213,1.0041713473277634,1.004124765919534,1.0039382980533096,1.0041014396570926,1.0041172986708866,429.1199951171875
244,1.0,1.0001515261457299,1.0005476282956938,1.0004545784371892,1.000135235306588,1.0004548629933314,1.0016667876030272,1.0020348609729828,1.0017367172749765,1.0026243901606178,1.0036248895566473,1.003734657088507,1.003356766531645,1.0038812746407835,1.0048230131934455,1.0044873792237023,1.0044407831554145,1.0042542566041923,1.0044174495517528,1.0044333135566814,1.0051636268956774,428.9849853515625
245,1.0,1.000396042139225,1.0003030063780707,0.9999837116289721,1.0003032908911018,1.0015150318903543,1.0018830494960207,1.0015849509677355,1.0024724893681036,1.003472837185284,1.0035825880870126,1.0032047547817748,1.0037291834262623,1.0046707793025305,1.004335196182404,1.0042886071735693,1.0041021088817144,1.004265277105023,1.004281138706504,1.0050113414007003,1.00488288376718,429.0499877929688
246,1.0,0.9999070010703408,0.9995878327253562,0.9999072854707373,1.0011185467594779,1.0014864186723649,1.0011884381569203,1.0020756251938365,1.0030755769879693,1.0031852844409235,1.002807600714357,1.0033318217452258,1.004273044857479,1.0039375945897941,1.0038910240248655,1.0037045995649525,1.0038677031923517,1.0038835585144572,1.0046134721321027,1.004485065353078,1.0042987119932643,429.2199096679688
247,1.0,0.9996808019699404,1.0000002844268479,1.0012116583720687,1.0015795644998318,1.001281556269941,1.0021688258219759,1.0031688706192043,1.0032785882757833,1.0029008694217674,1.0034251392091653,1.004366449862302,1.0040309683951998,1.0039843934988555,1.0037979517000548,1.0039610704973274,1.0039769272940982,1.0047069087992422,1.004578490077414,1.0043921193853254,1.0043804578845612,429.17999267578125
248,1.0,1.00031958446764,1.001531345204501,1.0018993688046722,1.0016012654207687,1.002488818277927,1.0034891823894092,1.0035989350788304,1.0032210956192034,1.0037455328059182,1.004687144019499,1.0043515554331814,1.004304965665475,1.0041184643358174,1.0042816352169137,1.0042974970767589,1.005027711664961,1.0048992519390412,1.0047128217388,1.0047011565145192,1.0042349743197911,429.0429992675781
249,1.0,1.0012113736006736,1.0015792796237943,1.001281271478665,1.0021685407783367,1.0031685852911256,1.003278302916498,1.0029005841699155,1.0034248538081971,1.0043661641935997,1.0040306828219174,1.0039841079388203,1.0037976661930488,1.003960784943926,1.0039766417361864,1.0047066230337045,1.0045782043484017,1.004391833709322,1.0043801722118746,1.0039141389541373,1.0038442410761457,429.18011474609375
250,1.0,1.0003674608906985,1.0000698133079933,1.0009560090934853,1.0019548436444676,1.0020644285216127,1.0016871667799447,1.002210802100223,1.0031509735867066,1.002815898116603,1.0027693795848274,1.0025831634164062,1.00274608480861,1.0027619224156115,1.0034910205029541,1.0033627571924397,1.003176612044678,1.003164964656569,1.002699495256175,1.002629681948182,1.0021875783446648,429.70001220703125
251,1.0,0.9997024617509647,1.000588332013781,1.0015867996669503,1.0016963442907303,1.0013192211270758,1.001842664102532,1.0027824902396663,1.0024475378514657,1.002401036407152,1.002214888640755,1.0023777501877096,1.0023935819771477,1.00312241224787,1.0029941960517932,1.0028081192799676,1.0027964761702461,1.0023311777488246,1.0022613900850685,1.001819448877661,1.0034478513634932,429.85791015625
252,1.0,1.0008861339215516,1.0018848987454578,1.0019944759726542,1.0016172405670378,1.0021408393331541,1.0030809451877383,1.0027458931087287,1.002699377824339,1.0025131746553768,1.0026760846742933,1.0026919211756962,1.0034209683658428,1.0032927140091892,1.0031065818559288,1.0030949352809058,1.0026294983742021,1.0025596899397666,1.0021176171988098,1.0037465043408702,1.0038514655474782,429.7300109863281
